Time,Value
2.083333333333333e-05,0.4346047064387283
0.005354166666666667,0.3644931821687613
0.0106875,0.6167094187064568
0.01602083333333333,0.9526963419888997
0.02135416666666667,0.8167563105683899
0.0266875,0.4783826539483999
0.03202083333333333,0.5261512366148424
0.03735416666666667,0.4679033007728817
0.0426875,0.4918138770625857
0.04802083333333333,0.8193698833849561
0.05335416666666667,0.8578671575970475
0.0586875,0.5439398937554468
0.06402083333333333,0.495389289008317
0.06935416666666666,0.6716229995964893
0.0746875,0.4494116496829532
0.08002083333333333,0.5688012470558964
0.08535416666666666,0.4387445966740363
0.0906875,0.3875894545120037
0.09602083333333333,0.4747815479253228
0.1013541666666667,0.6342297765623608
0.1066875,0.6969618185150871
0.1120208333333333,0.4278409389804127
0.1173541666666667,0.4016316881923219
0.1226875,0.5931950522809949
0.1280208333333333,0.8009110367767925
0.1333541666666667,0.8144776694612305
0.1386875,0.7841327746420249
0.1440208333333333,0.6613979988135225
0.1493541666666667,0.4747235361373228
0.1546875,0.5121685732683164
0.1600208333333333,0.7337432896075942
0.1653541666666667,1
0.1706875,0.8653244200815696
0.1760208333333333,0.5288344850642216
0.1813541666666667,0.5922557923958449
0.1866875,0.2808303164872593
0.1920208333333333,0.6091306811717871
0.1973541666666667,0.5959741784445632
0.2026875,0.388365714636594
0.2080208333333333,0.2370450465777974
0.2133541666666667,0.4978650400247326
0.2186875,0.5876529350910532
0.2240208333333333,0.2484717938790873
0.2293541666666667,0.2263088212535131
0.2346875,0.05487806515420153
0.2400208333333333,0.007975683241313722
